case_id,family_id,family,room,corpora,quality_partitions,actor_ids,roles,historical_source_partition,reference_class,complete_reference,overlap,utterances,reference_words,scheduled_duration_s,prepared_frames,sample_rate_hz,channels,prepared_format,raw_format,capture_id,capture_minus_source_offset_samples,O0_sha256,O1_sha256,O0_gain_already_applied,O1_gain_already_applied,runtime_gain,original_normalized_transcripts,activity_reference,exact_word_timing,exact_phonetic_timing,punctuation_reference,metric_limitations,screen_48
S45_06_12,F06,Silent relocation and long-paused return,Arise Kitchen Main Table,"[""HiFiTTS""]","[""other""]","[""HIFITTS_6670"", ""HIFITTS_6671""]","[""target_or_conversation""]",development,complete_nonoverlap,True,False,3,33,45,715127,16000,1,PCM_16,PCM_24,canonical_20260909T044122_18b754,2705,b3e39ff75c9e4f47b15440ef53a3af19fa383fe169c1f13c7d427f37f67d086d,0c301bc73fc871c50a9090c2e9c53c8c75925624a35b0a7326248eef94f9f5dc,1.4125375446227544,1.0,1.0,LOCAL_FULL_AUDIT,estimated 20ms grid; preserved source and mapping provenance,UNAVAILABLE,UNAVAILABLE,original source text only; not independent conversational gold,lexical scoring supported; timing/activity approximate,False
S45_06_13,F06,Silent relocation and long-paused return,Arise Kitchen Main Table,"[""CMU ARCTIC""]","[""studio_project_design""]","[""CMU_ARCTIC_ksp"", ""CMU_ARCTIC_ljm""]","[""target_or_conversation""]",development,complete_nonoverlap,True,False,3,24,45,715127,16000,1,PCM_16,PCM_24,canonical_20260909T044122_18b754,2705,fd30a59f60e2e461d26cc643794f48436e86689917c931a6a607fb13c0be7515,19f25be65b4fbea00ee70ec5f7574dd88107349f1e2ac72a92806edd5cb900cc,1.4125375446227544,1.0,1.0,LOCAL_FULL_AUDIT,estimated 20ms grid; preserved source and mapping provenance,UNAVAILABLE,UNAVAILABLE,original source text only; not independent conversational gold,lexical scoring supported; timing/activity approximate,False
S45_06_14,F06,Silent relocation and long-paused return,Library Conference Room,"[""Common Voice""]","[""self_reported_60plus_real_recording""]","[""CV_bc25d4fe155478871b18"", ""CV_c86d546169ef5ac0dbe9""]","[""target_or_conversation""]",development,complete_nonoverlap,True,False,3,27,45,715127,16000,1,PCM_16,PCM_24,canonical_20260909T044122_18b754,2705,33913623762207b7f14b784482eed35af309b77befb4a0ca2973e0a3679c496d,5aff880cf8913869116b9973b9dcc4e08406cbabc4303b3ec953992b3e381f9e,1.4125375446227544,1.0,1.0,LOCAL_FULL_AUDIT,estimated 20ms grid; preserved source and mapping provenance,UNAVAILABLE,UNAVAILABLE,original source text only; not independent conversational gold,lexical scoring supported; timing/activity approximate,False
S45_06_15,F06,Silent relocation and long-paused return,Arise 5th floor low table,"[""HiFiTTS""]","[""clean"", ""other""]","[""HIFITTS_9136"", ""HIFITTS_92""]","[""target_or_conversation""]",development,complete_nonoverlap,True,False,3,29,45,715127,16000,1,PCM_16,PCM_24,canonical_20260909T044122_18b754,2705,9ca4cd216a2efe51bad7453074fc1485a03eb50b226f32e5b42c569239a80b3b,935b91d3e23ecf58160d56b14901c0169be87fc10103eb8bc6c91f14ce13fa5e,1.4125375446227544,1.0,1.0,LOCAL_FULL_AUDIT,estimated 20ms grid; preserved source and mapping provenance,UNAVAILABLE,UNAVAILABLE,original source text only; not independent conversational gold,lexical scoring supported; timing/activity approximate,False
S45_06_16,F06,Silent relocation and long-paused return,Arise Floor 2 Kitchen,"[""CMU ARCTIC""]","[""studio_project_design""]","[""CMU_ARCTIC_axb"", ""CMU_ARCTIC_rxr""]","[""target_or_conversation""]",downstream_reserve,complete_nonoverlap,True,False,3,21,45,715127,16000,1,PCM_16,PCM_24,canonical_20260909T044122_18b754,2705,a66deea8e499c41f804056f9e169d028e1c3d889ef271fccff727c18238165b3,f638958ecb04bdf97a5c27db891ef267f6d5dbad5a9cf9a271e6e960e6fbefa4,1.4125375446227544,1.0,1.0,LOCAL_FULL_AUDIT,estimated 20ms grid; preserved source and mapping provenance,UNAVAILABLE,UNAVAILABLE,original source text only; not independent conversational gold,lexical scoring supported; timing/activity approximate,True
S45_06_17,F06,Silent relocation and long-paused return,Arise Kitchen Main Table,"[""Common Voice""]","[""self_reported_60plus_real_recording""]","[""CV_ba6b4113f6df628a21fe"", ""CV_cb8bbb33611dc9825ccf""]","[""target_or_conversation""]",downstream_reserve,complete_nonoverlap,True,False,3,20,45,715127,16000,1,PCM_16,PCM_24,canonical_20260909T044122_18b754,2705,1ad288f4faca828166397ac70c195917b6feda2a5078053160015da0caa4969e,9554a9920ab234c4c6144b4257e2d8c03a448860ae1d699666e93c8b98708352,1.4125375446227544,1.0,1.0,LOCAL_FULL_AUDIT,estimated 20ms grid; preserved source and mapping provenance,UNAVAILABLE,UNAVAILABLE,original source text only; not independent conversational gold,lexical scoring supported; timing/activity approximate,False
S45_06_18,F06,Silent relocation and long-paused return,Upper Loeb,"[""HiFiTTS""]","[""other""]","[""HIFITTS_11614"", ""HIFITTS_11697""]","[""target_or_conversation""]",development,complete_nonoverlap,True,False,3,31,45,715127,16000,1,PCM_16,PCM_24,canonical_20260909T044122_18b754,2705,e072e0dd7f0d81ae2b5be1a1cd93e6b84fbafb5900b27afec06230d4b12bd5f2,5be247815c2a9de5646ffd7682fec19b0561e939c0dcd434981c366264978d81,1.4125375446227544,1.0,1.0,LOCAL_FULL_AUDIT,estimated 20ms grid; preserved source and mapping provenance,UNAVAILABLE,UNAVAILABLE,original source text only; not independent conversational gold,lexical scoring supported; timing/activity approximate,False
S45_06_19,F06,Silent relocation and long-paused return,Upper Loeb,"[""CMU ARCTIC""]","[""studio_project_design""]","[""CMU_ARCTIC_lnh"", ""CMU_ARCTIC_rms""]","[""target_or_conversation""]",development,complete_nonoverlap,True,False,3,21,45,715127,16000,1,PCM_16,PCM_24,canonical_20260909T044122_18b754,2705,a8a1c0343805b67a1f3fa4d5eabbf527e07ee5c388b592dae7254c9b84b98321,ea37ce7e42f6136ffeacb961c79c428e58de4361f0814aea8a129afa1c647d63,1.4125375446227544,1.0,1.0,LOCAL_FULL_AUDIT,estimated 20ms grid; preserved source and mapping provenance,UNAVAILABLE,UNAVAILABLE,original source text only; not independent conversational gold,lexical scoring supported; timing/activity approximate,True
S45_06_20,F06,Silent relocation and long-paused return,Upper Loeb,"[""Common Voice""]","[""self_reported_60plus_real_recording""]","[""CV_6b5e3c9ca9030b7da6be"", ""CV_ba6b4113f6df628a21fe""]","[""target_or_conversation""]",downstream_reserve,complete_nonoverlap,True,False,3,28,45,715127,16000,1,PCM_16,PCM_24,canonical_20260909T044122_18b754,2705,fd7ea46da7560dae15af48f80050ecb14d49ffc6054f0317b1b721a1692b49d6,08728310d82ccbd1964d1ec3cf6c0b59a500e259fa38cc613caa6b919c13f689,1.4125375446227544,1.0,1.0,LOCAL_FULL_AUDIT,estimated 20ms grid; preserved source and mapping provenance,UNAVAILABLE,UNAVAILABLE,original source text only; not independent conversational gold,lexical scoring supported; timing/activity approximate,False
S45_07_01,F07,Matched flat and upright,Arise Kitchen Main Table,"[""Common Voice""]","[""self_reported_60plus_real_recording""]","[""CV_d3c1e11354306288eba3"", ""CV_da7630c05ea3de5a8b18""]","[""target_or_conversation""]",development,complete_nonoverlap,True,False,3,25,45,715127,16000,1,PCM_16,PCM_24,canonical_20260909T044122_18b754,2705,d595210fa275837516b14fa05697a453e3e4b1d5ee08ab31ff4d43d8142c5d6d,b7c613a6ac67cfcad32ee9af12cc3eef650a22eaec160cd6ae15b4f5fda68180,1.4125375446227544,1.0,1.0,LOCAL_FULL_AUDIT,estimated 20ms grid; preserved source and mapping provenance,UNAVAILABLE,UNAVAILABLE,original source text only; not independent conversational gold,lexical scoring supported; timing/activity approximate,False
S45_07_02,F07,Matched flat and upright,Arise Kitchen Main Table,"[""Common Voice""]","[""self_reported_60plus_real_recording""]","[""CV_d3c1e11354306288eba3"", ""CV_da7630c05ea3de5a8b18""]","[""target_or_conversation""]",development,complete_nonoverlap,True,False,3,25,45,715127,16000,1,PCM_16,PCM_24,canonical_20260909T044122_18b754,2705,db44644345735db9a487bca4c9518b45c7e771b2113dbf029c66dc5cf9bc9e2a,c5ab15c1613c401a387ca3b27878eb7f15d71a316127058266badbe881202a13,1.4125375446227544,1.0,1.0,LOCAL_FULL_AUDIT,estimated 20ms grid; preserved source and mapping provenance,UNAVAILABLE,UNAVAILABLE,original source text only; not independent conversational gold,lexical scoring supported; timing/activity approximate,False
S45_07_03,F07,Matched flat and upright,Library Conference Room,"[""CMU ARCTIC""]","[""studio_project_design""]","[""CMU_ARCTIC_aew"", ""CMU_ARCTIC_slp""]","[""target_or_conversation""]",development,complete_nonoverlap,True,False,3,29,45,715127,16000,1,PCM_16,PCM_24,canonical_20260909T044122_18b754,2705,3ed308cb90598721b17ef18174bd424e67da02712626f21662120af8974886b4,492f6c82b19eb5c5090ccb47e9c58b9cb80db9f9c1017e928f6b25fb10b1a952,1.4125375446227544,1.0,1.0,LOCAL_FULL_AUDIT,estimated 20ms grid; preserved source and mapping provenance,UNAVAILABLE,UNAVAILABLE,original source text only; not independent conversational gold,lexical scoring supported; timing/activity approximate,False
S45_07_04,F07,Matched flat and upright,Library Conference Room,"[""CMU ARCTIC""]","[""studio_project_design""]","[""CMU_ARCTIC_aew"", ""CMU_ARCTIC_slp""]","[""target_or_conversation""]",development,complete_nonoverlap,True,False,3,29,45,715127,16000,1,PCM_16,PCM_24,canonical_20260909T044122_18b754,2705,d33a3035e684cefed80ff8c52d751d7773f60f09f2da6a5abf89464d3021914d,c9e8f8258c77edb076dc447e220747790b8936a7455e0bb6eb9d8b240e5461f5,1.4125375446227544,1.0,1.0,LOCAL_FULL_AUDIT,estimated 20ms grid; preserved source and mapping provenance,UNAVAILABLE,UNAVAILABLE,original source text only; not independent conversational gold,lexical scoring supported; timing/activity approximate,False
S45_07_05,F07,Matched flat and upright,Arise Floor 2 Kitchen,"[""HiFiTTS""]","[""clean"", ""other""]","[""HIFITTS_12787"", ""HIFITTS_6097""]","[""target_or_conversation""]",development,complete_nonoverlap,True,False,3,33,45,715127,16000,1,PCM_16,PCM_24,canonical_20260909T044122_18b754,2705,5ad6c47470b415d3c041d2c3910cae23206da400065a97b852bd539a00a079bd,e06a8e1bb26409358ae37930c9baba808da07e610c8a86d28cc75ace159550e7,1.4125375446227544,1.0,1.0,LOCAL_FULL_AUDIT,estimated 20ms grid; preserved source and mapping provenance,UNAVAILABLE,UNAVAILABLE,original source text only; not independent conversational gold,lexical scoring supported; timing/activity approximate,False
S45_07_06,F07,Matched flat and upright,Arise Floor 2 Kitchen,"[""HiFiTTS""]","[""clean"", ""other""]","[""HIFITTS_12787"", ""HIFITTS_6097""]","[""target_or_conversation""]",development,complete_nonoverlap,True,False,3,33,45,715127,16000,1,PCM_16,PCM_24,canonical_20260909T044122_18b754,2705,3cd694358cce2fad289e617a3fef296d73a13012d7547205e10c60dc6ff00460,360ab96a0a4cc8cff88444d3fe869daad1295f7bb39934e1eb232b37f9a03018,1.4125375446227544,1.0,1.0,LOCAL_FULL_AUDIT,estimated 20ms grid; preserved source and mapping provenance,UNAVAILABLE,UNAVAILABLE,original source text only; not independent conversational gold,lexical scoring supported; timing/activity approximate,False
S45_07_07,F07,Matched flat and upright,Arise Kitchen Main Table,"[""Common Voice""]","[""self_reported_60plus_real_recording""]","[""CV_e2570918d433fe70613d"", ""CV_f82fc5dd15117edcfe9a""]","[""target_or_conversation""]",development,complete_nonoverlap,True,False,3,28,45,715127,16000,1,PCM_16,PCM_24,canonical_20260909T044122_18b754,2705,a2b1c84ece64a49acd04a48b196f88ebfd95b31dd6f42a2f3491447de6d11cbc,38456ed9b53aca7ce08071eddf2327a255da90320f6d67b91fbe1fbd08f60ed3,1.4125375446227544,1.0,1.0,LOCAL_FULL_AUDIT,estimated 20ms grid; preserved source and mapping provenance,UNAVAILABLE,UNAVAILABLE,original source text only; not independent conversational gold,lexical scoring supported; timing/activity approximate,False
S45_07_08,F07,Matched flat and upright,Arise Kitchen Main Table,"[""Common Voice""]","[""self_reported_60plus_real_recording""]","[""CV_e2570918d433fe70613d"", ""CV_f82fc5dd15117edcfe9a""]","[""target_or_conversation""]",development,complete_nonoverlap,True,False,3,28,45,715127,16000,1,PCM_16,PCM_24,canonical_20260909T044122_18b754,2705,4f0636b22b6f6060f255bee85bb72cff02fc081b092873ea3538b025b1ad99b6,621fea3c2beff6e995af5e1aacb6b88e7835ebf43ba3f585753762cfb6e4c9ad,1.4125375446227544,1.0,1.0,LOCAL_FULL_AUDIT,estimated 20ms grid; preserved source and mapping provenance,UNAVAILABLE,UNAVAILABLE,original source text only; not independent conversational gold,lexical scoring supported; timing/activity approximate,False
S45_07_09,F07,Matched flat and upright,Arise 5th floor low table,"[""CMU ARCTIC""]","[""studio_project_design""]","[""CMU_ARCTIC_ahw"", ""CMU_ARCTIC_aup""]","[""target_or_conversation""]",development,complete_nonoverlap,True,False,3,23,45,715127,16000,1,PCM_16,PCM_24,canonical_20260909T044122_18b754,2705,f1a00356a64d96d2381023e694228cde4fc8eff9772bf3394709ad35fbf23295,d966504a7b2b8f8e0deb8f56048830f22a2c82d369f9ec094d7bf0d7c0941ea3,1.4125375446227544,1.0,1.0,LOCAL_FULL_AUDIT,estimated 20ms grid; preserved source and mapping provenance,UNAVAILABLE,UNAVAILABLE,original source text only; not independent conversational gold,lexical scoring supported; timing/activity approximate,False
S45_07_10,F07,Matched flat and upright,Arise 5th floor low table,"[""CMU ARCTIC""]","[""studio_project_design""]","[""CMU_ARCTIC_ahw"", ""CMU_ARCTIC_aup""]","[""target_or_conversation""]",development,complete_nonoverlap,True,False,3,23,45,715127,16000,1,PCM_16,PCM_24,canonical_20260909T044122_18b754,2705,882aa3a258b1aac0b30e1655bb8256090fb3f941a88baeeb860eb5f222002626,bf17bb15aec17248462f0197a7aa20752c452fb459770826e409cc27ffe9c81e,1.4125375446227544,1.0,1.0,LOCAL_FULL_AUDIT,estimated 20ms grid; preserved source and mapping provenance,UNAVAILABLE,UNAVAILABLE,original source text only; not independent conversational gold,lexical scoring supported; timing/activity approximate,False
S45_07_11,F07,Matched flat and upright,Arise Kitchen Main Table,"[""HiFiTTS""]","[""other""]","[""HIFITTS_6670"", ""HIFITTS_6671""]","[""target_or_conversation""]",development,complete_nonoverlap,True,False,3,32,45,715127,16000,1,PCM_16,PCM_24,canonical_20260909T044122_18b754,2705,9c11191af9b73d45fce7090c85e4f9344efdbe4e7290980bf489f00449f7b9ba,efb1315be223d012ec993e815f2c8ca6afc414c819eb06041c8fe3f8fdf3965f,1.4125375446227544,1.0,1.0,LOCAL_FULL_AUDIT,estimated 20ms grid; preserved source and mapping provenance,UNAVAILABLE,UNAVAILABLE,original source text only; not independent conversational gold,lexical scoring supported; timing/activity approximate,False
S45_07_12,F07,Matched flat and upright,Arise Kitchen Main Table,"[""HiFiTTS""]","[""other""]","[""HIFITTS_6670"", ""HIFITTS_6671""]","[""target_or_conversation""]",development,complete_nonoverlap,True,False,3,32,45,715127,16000,1,PCM_16,PCM_24,canonical_20260909T044122_18b754,2705,63880fb7c7e9a7d7a33f1c19e8d9bd23d5f5e55946c8f1401d8059f14b5b54e7,0e43f188445d30eba106e75fc0d169c0418868747141e5ae78cffeb4fa0cf7e0,1.4125375446227544,1.0,1.0,LOCAL_FULL_AUDIT,estimated 20ms grid; preserved source and mapping provenance,UNAVAILABLE,UNAVAILABLE,original source text only; not independent conversational gold,lexical scoring supported; timing/activity approximate,False
S45_07_13,F07,Matched flat and upright,Library Conference Room,"[""Common Voice""]","[""self_reported_60plus_real_recording""]","[""CV_0ec4d6799c8c83a9a047"", ""CV_2abbf1ec09fa0aeb6d9b""]","[""target_or_conversation""]",development,complete_nonoverlap,True,False,3,34,45,715127,16000,1,PCM_16,PCM_24,canonical_20260909T044122_18b754,2705,4906d37097b5b757c9d616b224b51b69e539bead3c5f3c67269cc414a7055e0a,82a65c6bced88a159b0f2bacc7590e42f1425592886ef7548e4e693f1fce342a,1.4125375446227544,1.0,1.0,LOCAL_FULL_AUDIT,estimated 20ms grid; preserved source and mapping provenance,UNAVAILABLE,UNAVAILABLE,original source text only; not independent conversational gold,lexical scoring supported; timing/activity approximate,False
S45_07_14,F07,Matched flat and upright,Library Conference Room,"[""Common Voice""]","[""self_reported_60plus_real_recording""]","[""CV_0ec4d6799c8c83a9a047"", ""CV_2abbf1ec09fa0aeb6d9b""]","[""target_or_conversation""]",development,complete_nonoverlap,True,False,3,34,45,715127,16000,1,PCM_16,PCM_24,canonical_20260909T044122_18b754,2705,9bd4e8eca137f3ea6385aa8fad5d26edde98070e322e63f0b843ef648cb98438,d284b1cc62b17c9974fec47a659f8d7fa20c134e4080e3cf0925a7c9c7a1d325,1.4125375446227544,1.0,1.0,LOCAL_FULL_AUDIT,estimated 20ms grid; preserved source and mapping provenance,UNAVAILABLE,UNAVAILABLE,original source text only; not independent conversational gold,lexical scoring supported; timing/activity approximate,False
S45_07_15,F07,Matched flat and upright,Arise Floor 2 Kitchen,"[""CMU ARCTIC""]","[""studio_project_design""]","[""CMU_ARCTIC_awb"", ""CMU_ARCTIC_slt""]","[""target_or_conversation""]",downstream_reserve,complete_nonoverlap,True,False,3,31,45,715127,16000,1,PCM_16,PCM_24,canonical_20260909T044122_18b754,2705,90a1e89e950b26b5a6d9729f8d8f96308e68e4c54b385d43460cd66996096321,e3a82167505ea1924a6b59fc2b6ed8d562992c20631188c6069d90a9e062b238,1.4125375446227544,1.0,1.0,LOCAL_FULL_AUDIT,estimated 20ms grid; preserved source and mapping provenance,UNAVAILABLE,UNAVAILABLE,original source text only; not independent conversational gold,lexical scoring supported; timing/activity approximate,True
S45_07_16,F07,Matched flat and upright,Arise Floor 2 Kitchen,"[""CMU ARCTIC""]","[""studio_project_design""]","[""CMU_ARCTIC_awb"", ""CMU_ARCTIC_slt""]","[""target_or_conversation""]",downstream_reserve,complete_nonoverlap,True,False,3,31,45,715127,16000,1,PCM_16,PCM_24,canonical_20260909T071736_0228fe,2705,a7c12080504f508c34f0e5c8c445412d7a6ed8e0de350a6320ebad0a13ad53d1,d9db840507056d40b7d23ee8dd9a24cc2075302c1b9066b4bb61d585a5382cf8,1.4125375446227544,1.0,1.0,LOCAL_FULL_AUDIT,estimated 20ms grid; preserved source and mapping provenance,UNAVAILABLE,UNAVAILABLE,original source text only; not independent conversational gold,lexical scoring supported; timing/activity approximate,True
S45_07_17,F07,Matched flat and upright,Upper Loeb,"[""HiFiTTS""]","[""clean"", ""other""]","[""HIFITTS_9136"", ""HIFITTS_92""]","[""target_or_conversation""]",development,complete_nonoverlap,True,False,3,28,45,715127,16000,1,PCM_16,PCM_24,canonical_20260909T071736_0228fe,2705,6a5f829a3896e487df07fd533628f7a7f9da45203509839d38f1ef84bd7b0333,0020bb93e064ce7e79ce983e6ecc491db026810dc7c87f46a7bf2c92fe6cf871,1.4125375446227544,1.0,1.0,LOCAL_FULL_AUDIT,estimated 20ms grid; preserved source and mapping provenance,UNAVAILABLE,UNAVAILABLE,original source text only; not independent conversational gold,lexical scoring supported; timing/activity approximate,True
S45_07_18,F07,Matched flat and upright,Upper Loeb,"[""HiFiTTS""]","[""clean"", ""other""]","[""HIFITTS_9136"", ""HIFITTS_92""]","[""target_or_conversation""]",development,complete_nonoverlap,True,False,3,28,45,715127,16000,1,PCM_16,PCM_24,canonical_20260909T071736_0228fe,2705,32f341676e94fc213acfe70a12610cc59fd186d8d85ee19844924927e018d718,851c6792bc24626d01b28fefccbe0ca7bc6bc2129a5a1f85f97b065d38cdab9d,1.4125375446227544,1.0,1.0,LOCAL_FULL_AUDIT,estimated 20ms grid; preserved source and mapping provenance,UNAVAILABLE,UNAVAILABLE,original source text only; not independent conversational gold,lexical scoring supported; timing/activity approximate,True
S45_07_19,F07,Matched flat and upright,Upper Loeb,"[""Common Voice""]","[""self_reported_60plus_real_recording""]","[""CV_6b5e3c9ca9030b7da6be"", ""CV_cb8bbb33611dc9825ccf""]","[""target_or_conversation""]",downstream_reserve,complete_nonoverlap,True,False,3,26,45,715127,16000,1,PCM_16,PCM_24,canonical_20260909T071736_0228fe,2705,ca9ac79463de5bf93a8e7cef0b49c91f2575673d98db71461b6f218102b1b3b8,970fa193393a3a244d276a473144afbbfa3a26381d102d08e005c8305da93816,1.4125375446227544,1.0,1.0,LOCAL_FULL_AUDIT,estimated 20ms grid; preserved source and mapping provenance,UNAVAILABLE,UNAVAILABLE,original source text only; not independent conversational gold,lexical scoring supported; timing/activity approximate,False
S45_07_20,F07,Matched flat and upright,Upper Loeb,"[""Common Voice""]","[""self_reported_60plus_real_recording""]","[""CV_6b5e3c9ca9030b7da6be"", ""CV_cb8bbb33611dc9825ccf""]","[""target_or_conversation""]",downstream_reserve,complete_nonoverlap,True,False,3,26,45,715127,16000,1,PCM_16,PCM_24,canonical_20260909T071736_0228fe,2705,c8bee932be45ba3abdf4eb114fa2a526b4eeb82edb826954751a4dd2e321e690,8df9fbbe4df6fdf2fc8ff2fe258637af9f3652786b699cbace6e7ddf7db14951,1.4125375446227544,1.0,1.0,LOCAL_FULL_AUDIT,estimated 20ms grid; preserved source and mapping provenance,UNAVAILABLE,UNAVAILABLE,original source text only; not independent conversational gold,lexical scoring supported; timing/activity approximate,False
S45_08_01,F08,Matched clear and obstructed,Arise Floor 2 Kitchen,"[""HiFiTTS""]","[""other""]","[""HIFITTS_11614"", ""HIFITTS_11697""]","[""target_or_conversation""]",development,complete_nonoverlap,True,False,3,31,45,715127,16000,1,PCM_16,PCM_24,canonical_20260909T044122_18b754,2705,b114ffd621ed89a358c72bdf6c7609c21b33aee26370823d52274f4b40f70859,913e7bd7819f8ee884905cc8c7d2e25b1d35b41cb7cda716b058bdf9a2d0a204,1.4125375446227544,1.0,1.0,LOCAL_FULL_AUDIT,estimated 20ms grid; preserved source and mapping provenance,UNAVAILABLE,UNAVAILABLE,original source text only; not independent conversational gold,lexical scoring supported; timing/activity approximate,False
S45_08_02,F08,Matched clear and obstructed,Arise Floor 2 Kitchen,"[""HiFiTTS""]","[""other""]","[""HIFITTS_11614"", ""HIFITTS_11697""]","[""target_or_conversation""]",development,complete_nonoverlap,True,False,3,31,45,715127,16000,1,PCM_16,PCM_24,canonical_20260909T044122_18b754,2705,f3b856fa2e7da34b5a1d656f8821d9fadecdbe20c44c60fe572978ee36e342c3,a70bc98c4894c19d240be8217ff74a67410480cf5f960ec00eb3d030906eaa43,1.4125375446227544,1.0,1.0,LOCAL_FULL_AUDIT,estimated 20ms grid; preserved source and mapping provenance,UNAVAILABLE,UNAVAILABLE,original source text only; not independent conversational gold,lexical scoring supported; timing/activity approximate,False
S45_08_03,F08,Matched clear and obstructed,Arise Floor 2 Kitchen,"[""Common Voice""]","[""self_reported_60plus_real_recording""]","[""CV_3b33694cdeb42c66d688"", ""CV_5bb2ca9b27ebe4cea0b5""]","[""target_or_conversation""]",development,complete_nonoverlap,True,False,3,35,45,715127,16000,1,PCM_16,PCM_24,canonical_20260909T071736_0228fe,2705,80254c4aff67f7993809b05a98907c756094fc01a63c907a6d08b7a55374eda5,ae1fdc5b6050dbd01e1fc0461a251c116976e302e0aba8bfc91960c45e9b18b9,1.4125375446227544,1.0,1.0,LOCAL_FULL_AUDIT,estimated 20ms grid; preserved source and mapping provenance,UNAVAILABLE,UNAVAILABLE,original source text only; not independent conversational gold,lexical scoring supported; timing/activity approximate,False
S45_08_04,F08,Matched clear and obstructed,Arise Floor 2 Kitchen,"[""Common Voice""]","[""self_reported_60plus_real_recording""]","[""CV_3b33694cdeb42c66d688"", ""CV_5bb2ca9b27ebe4cea0b5""]","[""target_or_conversation""]",development,complete_nonoverlap,True,False,3,35,45,715127,16000,1,PCM_16,PCM_24,canonical_20260909T071736_0228fe,2705,2ffa3ad2fb303c1a53fbf3fa65a1dfff225676b9fb300f2221688f88a404dc91,e8ef40c3307174244fc865431302f8821557a70f5e974d919ab441bca5f118cc,1.4125375446227544,1.0,1.0,LOCAL_FULL_AUDIT,estimated 20ms grid; preserved source and mapping provenance,UNAVAILABLE,UNAVAILABLE,original source text only; not independent conversational gold,lexical scoring supported; timing/activity approximate,False
S45_08_05,F08,Matched clear and obstructed,Arise Floor 2 Kitchen,"[""CMU ARCTIC""]","[""studio_project_design""]","[""CMU_ARCTIC_bdl"", ""CMU_ARCTIC_clb""]","[""target_or_conversation""]",development,complete_nonoverlap,True,False,3,25,45,715127,16000,1,PCM_16,PCM_24,canonical_20260909T071736_0228fe,2705,e61442d4da545560765e89c15db8462ca9e3a2b71aff8d96ae2bcb341fcbd51d,af20d555c3897aa2995ff95be2dd960185b6315a3950c328d6023373fe825e7f,1.4125375446227544,1.0,1.0,LOCAL_FULL_AUDIT,estimated 20ms grid; preserved source and mapping provenance,UNAVAILABLE,UNAVAILABLE,original source text only; not independent conversational gold,lexical scoring supported; timing/activity approximate,False
S45_08_06,F08,Matched clear and obstructed,Arise Floor 2 Kitchen,"[""CMU ARCTIC""]","[""studio_project_design""]","[""CMU_ARCTIC_bdl"", ""CMU_ARCTIC_clb""]","[""target_or_conversation""]",development,complete_nonoverlap,True,False,3,25,45,715127,16000,1,PCM_16,PCM_24,canonical_20260909T071736_0228fe,2705,8c776c0908beb92a2b322d0fb7334bf30971088a95b500ec113a053f64ab94bf,40989515e003a32a4aa76bef6f71dfa9c5574a68501b34bccdacdf1460650643,1.4125375446227544,1.0,1.0,LOCAL_FULL_AUDIT,estimated 20ms grid; preserved source and mapping provenance,UNAVAILABLE,UNAVAILABLE,original source text only; not independent conversational gold,lexical scoring supported; timing/activity approximate,False
S45_08_07,F08,Matched clear and obstructed,Arise Floor 2 Kitchen,"[""HiFiTTS""]","[""clean"", ""other""]","[""HIFITTS_12787"", ""HIFITTS_6097""]","[""target_or_conversation""]",development,complete_nonoverlap,True,False,3,41,45,715127,16000,1,PCM_16,PCM_24,canonical_20260909T071736_0228fe,2705,4126f87778ac12a14ab5128fb7c2ba67947ec4a7278344c2a1d14f48c51b4408,7034fcffed1236ad1bdb8911efdc6d808bd131a2280335d466f9e8fa81ba36ee,1.4125375446227544,1.0,1.0,LOCAL_FULL_AUDIT,estimated 20ms grid; preserved source and mapping provenance,UNAVAILABLE,UNAVAILABLE,original source text only; not independent conversational gold,lexical scoring supported; timing/activity approximate,False
S45_08_08,F08,Matched clear and obstructed,Arise Floor 2 Kitchen,"[""HiFiTTS""]","[""clean"", ""other""]","[""HIFITTS_12787"", ""HIFITTS_6097""]","[""target_or_conversation""]",development,complete_nonoverlap,True,False,3,41,45,715127,16000,1,PCM_16,PCM_24,canonical_20260909T071736_0228fe,2705,62a2201db2f9efcec573d3f28c377104ff14bf08bdbfd6da8da8521492c1a9e6,295453532910740ee311854c7271cbf13709883e69dd649fd2e9cebe5a756ea9,1.4125375446227544,1.0,1.0,LOCAL_FULL_AUDIT,estimated 20ms grid; preserved source and mapping provenance,UNAVAILABLE,UNAVAILABLE,original source text only; not independent conversational gold,lexical scoring supported; timing/activity approximate,False
S45_08_09,F08,Matched clear and obstructed,Arise Floor 2 Kitchen,"[""Common Voice""]","[""self_reported_60plus_real_recording""]","[""CV_6780c1e3d0bfe13078f7"", ""CV_8c9d6f14b797c3ffeb85""]","[""target_or_conversation""]",development,complete_nonoverlap,True,False,3,15,45,715127,16000,1,PCM_16,PCM_24,canonical_20260909T071736_0228fe,2705,b9dd5ad14e3bb94fc34b40b910484c3201a6e3a307eb19e14727036df0f81224,60d01740cc98eefc2506178dcc23c883f84c89ebd039bbf4cf47f468947c2075,1.4125375446227544,1.0,1.0,LOCAL_FULL_AUDIT,estimated 20ms grid; preserved source and mapping provenance,UNAVAILABLE,UNAVAILABLE,original source text only; not independent conversational gold,lexical scoring supported; timing/activity approximate,True
